species,action,action_code,emotion,valid_frames,total_frames,json_path
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,89,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-034976.json
DOG,빙글빙글 도는 동작,TURN,불안/슬픔,13,101,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-052950.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,136,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-079534.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,96,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-036155.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-011329.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,124,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-071951.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-082018.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,90,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-066713.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-016012.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,90,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-011588.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,78,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-090955.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,81,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-020418.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,104,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-080842.json
DOG,빙글빙글 도는 동작,TURN,화남/불쾌,13,83,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-008628.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,90,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-043908.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,92,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-032378.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,76,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-011770.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,100,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-101787.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,108,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-071909.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,129,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-078110.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,102,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-088142.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,108,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-017054.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,109,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-073716.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,96,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-074157.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,93,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-022565.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,97,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-069991.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,90,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-016854.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,112,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-030182.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,97,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-091639.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,97,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-051885.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,81,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-035355.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,84,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-017061.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-072002.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,100,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-017039.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,96,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-082029.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,91,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-017208.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,1,83,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/20201202_dog-turn-004256.mp4.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,3,75,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/20201202_dog-turn-005284.mp4.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,102,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-011268.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,114,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-030175.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,99,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-101784.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,82,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-093062.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-037899.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,109,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-052052.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,39,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-019871.json
DOG,빙글빙글 도는 동작,TURN,화남/불쾌,13,133,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-003412.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,90,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-058655.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-088336.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,101,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-071063.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,93,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-039486.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,123,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-028869.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,105,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-070852.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,100,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-088592.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,107,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-069863.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,98,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-041089.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,105,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-079207.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,84,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-079298.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,124,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-030105.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,117,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-061742.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,101,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-058590.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,113,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-050459.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,124,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-014091.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,105,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-079197.json
DOG,빙글빙글 도는 동작,TURN,화남/불쾌,13,99,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-060375.json
DOG,빙글빙글 도는 동작,TURN,불안/슬픔,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-030359.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,107,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-020933.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,93,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-079321.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,103,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-101192.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,115,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-052474.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,89,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-028226.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,80,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-031670.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,101,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-087903.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,136,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-013890.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,130,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-089083.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,136,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-051432.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,84,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-069921.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,101,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-087901.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,89,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-033475.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,109,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-100098.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,122,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-012904.json
DOG,빙글빙글 도는 동작,TURN,불안/슬픔,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-046281.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,96,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-077775.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-066545.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,121,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-078085.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,85,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-067642.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,104,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-088192.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,147,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-069577.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,99,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-054042.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,105,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-071238.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,110,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-036894.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,84,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-032491.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,89,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-049232.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,3,104,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/20201202_dog-turn-005512.mp4.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-079531.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,109,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-047018.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-064865.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,120,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-084888.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-060123.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,2,100,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/20201124_dog-turn-000938.mp4.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,108,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-065453.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,86,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-028372.json
DOG,빙글빙글 도는 동작,TURN,화남/불쾌,13,85,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-050289.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,82,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-024453.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,99,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-078759.json
DOG,빙글빙글 도는 동작,TURN,불안/슬픔,13,73,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-013851.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,81,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-101216.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,133,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-033109.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,89,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-100836.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,105,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-085930.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,90,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-078679.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-061692.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,85,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-051397.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-079558.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-011359.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,85,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-089208.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,104,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-057538.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-023000.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,84,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-063777.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,105,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-070877.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,118,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-070647.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,147,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-068849.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-029039.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,78,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-093481.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,116,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-050874.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-070676.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,99,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-081956.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-059774.json
DOG,빙글빙글 도는 동작,TURN,공포/공격성,13,156,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-045222.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,102,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-038142.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,78,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-032289.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,124,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-036710.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,100,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-091676.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,98,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-077791.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,79,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-015825.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,127,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-038041.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,86,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-027804.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,83,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-080359.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,79,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-020733.json
DOG,빙글빙글 도는 동작,TURN,편안/안정,13,118,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-014930.json
DOG,빙글빙글 도는 동작,TURN,행복/즐거움,13,117,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/TURN/dog-turn-031737.json
